,text,Status
7642,"@118116 Hey Andy! Since Sonos streams directly from Spotify's catalog, it's not possible to play your local files. Hope this clarifies things /JP",TRUE
7643,@SpotifyCares @118117 Why does it say “can’t play this right now” and why are playlist songs greyes out (originally imported from iTunes),FALSE
7644,"@SpotifyCares @118117 trying to help my mom play Spotify through so is and getting the oddest error...
“Upstairs” is sonos connect. https://t.co/enYL9Ak2kZ",FALSE
7645,"@118118 You're welcome. If you have any other questions, just give us a shout. Take care! /KC",TRUE
7646,"@SpotifyCares Done , thanks! ;) #launchInIndiaSoon 🤣😂🤣",FALSE
7647,"@118118 We haven't launched there yet, but hopefully we'll get there soon. Make sure to add your email in the link we sent earlier. Stay tuned 😁 /KC",TRUE
7648,"@SpotifyCares @115888
Just checked , still unavailable",FALSE
7649,@118118 Hey there! We're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP 🙂 /KC,TRUE
7650,Hey @115888  what about being available in India???,FALSE
7651,@118119 Apologies for the delay to your bag and the choice of meals available. We'll pass your comments on. ^Helen,TRUE
7652,@British_Airways arrived on time. Great! Spoiled by waiting for bags and choice of meal not bring available in Club Europe. BA 827.,TRUE
7653,"@118120 That's great to hear, Amy. Enjoy the Big Apple. ^Helen",TRUE
7654,"@British_Airways Off to the Big Apple (just landed actually, it was a delight)",FALSE
7655,"@118120 Thanks for your amazing post, Amy. Where will you be travelling to? ^DaniH",TRUE
7656,Let’s do this @118121 X @British_Airways 🗽 #FlyBA #ClubWorld #thewhitecompany #BAxTWC https://t.co/q8L7mskItx,FALSE
7657,@118122 We certainly can help! Send a DM and let's get started! https://t.co/dPHUAru2pc *MikeVance,TRUE
7658,"@TMobileHelp My ""This One's on Us"" seems to have dropped the discount off my bill. I didn't change my plan. Can you all help out with this?",FALSE
7659,@118123 Hmm let's take a look. Send us a DM and we'll see what's going on *ErikS,TRUE
7660,"@115911 
My dunkin donut $2 promo does not work when I tried adding it to my DD card it says it is not activate 😔.",FALSE
7661,@118124 Please send the requested info via DM. We need your contact info (phone and email).,FALSE
7662,@AmericanAir @Delta @SouthwestAir @116450 12 year as EP with AA. Since they won’t address my concerns who’s interested in my loyalty? https://t.co/rix2Aoi20X,FALSE
7663,@118125 Whoa! That's a lot of Chipotle. Nicely done. -Becky,TRUE
7664,@ChipotleTweets You guys have to do this more often. Not just once a year 😭 chipotle cravings are real 24/7,FALSE
7665,How to meal prep on Halloween: Chipotle Style @ChipotleTweets https://t.co/jxx3l8eMXM,FALSE
7666,@118126 Mmmm that looks so good. -Becky,TRUE
7667,"True supporters get @ChipotleTweets queso whether they like it or not.

#rideordie #grande #chipotlequeso https://t.co/vcfcP3uH4W",FALSE
7668,@118127 We're doing it all night – come on in! -Becky,TRUE
7669,@chipotletweets yo are you doing the 3 dollar burritos all night or just for a specific time?,FALSE
7670,"@118128 No plans for changes in the near future, but we appreciate the suggestion. -Becky",TRUE
7671,@ChipotleTweets enough with all the onions and jalapeños and cilantro it's just too much in everything!!!!,FALSE
7672,@118129 Same to you! And I want that costume. -Becky,TRUE
7673,@ChipotleTweets Happy Halloween https://t.co/HAZZjBYh9L,FALSE
7674,@118129 Sounds like plan enough to me. -Gabe,TRUE
7675,My only plan on Halloween is to go to @ChipotleTweets,FALSE
7676,@118130 Thanks for the shout out! -Becky,TRUE
7677,@ChipotleTweets @118130 Becky you rock appreciate the work you do!,FALSE
7678,S/o @ChipotleTweets for the $3 burrito!! 🤗😋,FALSE
7679,"@118132 We use real ingredients, and we're working with our Menu Development team. We  hope you give it another shot soon. -Becky",TRUE
7680,@ChipotleTweets That's hard to believe because that queso does not taste real. It's taste like powdered cheese packet that you add water to and heat up. 🤢,FALSE
7681,@118132 Feel free to check out https://t.co/wuOkuymwhc for a full ingredient list. -James,TRUE
7682,@ChipotleTweets You need to redo the queso. Horrible powder blah!!! Look on the back of a velveta box there is a recipe there for cheese dip,FALSE
7683,@117857 True story right there. -Becky,TRUE
7684,"There's no such thing as #Halloween without a #Boorito from @ChipotleTweets , I'm telling you! https://t.co/TeBoF9yDvB",FALSE
7685,@118133 Sounds like a solid night! -Becky,TRUE
7686,@118134 and @ChipotleTweets #boorito #HappyHalloween2017,FALSE
7687,@118135 This is seriously melting my heart. -Becky,TRUE
7688,Is this not the happiest burrito you've ever seen?! 😂🌯 @ChipotleTweets https://t.co/1ltMb8z85I,FALSE
7689,@118136 Success! -Becky,TRUE
7690,@ChipotleTweets Update: got ‘em😛 https://t.co/f5vtZKYiUz,FALSE
7691,@118136 I like it. -Tara,TRUE
7692,I’m about to with no shame go to @ChipotleTweets after work in my costume because I can’t resist a $3 #boorito 🎃👻 #letsgetphysical,FALSE
7693,@118137 What a great looking crew! -Becky,TRUE
7694,@ChipotleTweets Thank you 😊,FALSE
7695,we want our BOOritos @ChipotleTweets 🎃🌯👻 #boorito https://t.co/eSEyG9RPxU,FALSE
7696,@118138 We appreciate your commitment. I'm confident the line will move quickly. -Becky,TRUE
7697,I think the entirety of North Jersey is here for $3 #boorito @ChipotleTweets 😩 but I will stay on line because I’m super hungry lol,FALSE
7698,@118139 That shouldn't happen. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky,TRUE
7699,Hey @ChipotleTweets what's up with getting the peel of the avocado in my bowl?!?! https://t.co/LcU7Gfd3cW,FALSE
7700,@118140 Quick &amp; easy costume? We'll take it! -Becky,TRUE
7701,Threw on a Mason jersey and a DeMonte Buckingham Headband for a $3 #boorito 😂 @ChipotleTweets https://t.co/ANUGh6etuW,FALSE
7702,"@118141 I mean, I feel like that's just a win/win right there. -Becky",TRUE
7703,"@ChipotleTweets Well, I got a super good burrito for$3.00 so, well, YES!!!",FALSE
7704,@118141 We appreciate you stopping by! -Becky,TRUE
7705,Went to @ChipotleTweets tonight and got a $3.00 burrito because I was in costume.  I didn't have the heart to tell them this is normal. https://t.co/Y6DAXQ1sg3,FALSE
7706,@118142 We feel the same. -Becky,TRUE
7707,Boorito is my favorite part about Halloween @ChipotleTweets 👻,FALSE
7708,"@118143 My apologies Crystal, I am happy to look into this for you.  Please Follow/DM us your account information including the full address and phone number so that I may assist you. ^JF",TRUE
7709,@115955 Get your shit together with our cable!! The picture is always doing this! How the hell do I watch THE CABLE I PAY FOR like this??!??!?! #Spectrum #CreditMe #CantWatchTV https://t.co/fFA6uQQf0g,FALSE
7710,@118144 Dear Ken's awesome followers: do you have two tickets? I would also like to go. ^SL,TRUE
7711,"@SouthwestAir @118144 Dear Less Than Awesome Southwest: I’m 1 of Ken’s followers. Instead of 🧀twitter campaigns, treat aloyal custmr rt and refund refundable tix!",FALSE
7712,"Dear awesome people: if you have an extra #WorldSeries game 7 ticket, plz tell me by 2p Wed so I can catch 335p @SouthwestAir SMF-BUR flight https://t.co/vJBk1coqpO",FALSE
7713,@118146 Our Crews love to show their fun-loving attitudes. Thanks for sharing Halloween with us! ^LC,TRUE
7714,"Amazing @SouthwestAir crew, today at Denver. https://t.co/DjRyxGiEWZ",FALSE
7715,"@118147 So happy to hear that, Brent! We love sharing Halloween with you. Enjoy your flight. ^LC",TRUE
7716,"@SouthwestAir all treat, boarding group A35 and I’m sitting in row 2. #HappyHalloween2017",FALSE
7717,@118148 We tend to have a spook-tacular time! ^SL,TRUE
7718,@SouthwestAir goals,FALSE
7719,No scary fees here. Just spooky fun. Happy Halloween! https://t.co/5CWLo0FHq2,FALSE
7720,"@118149 Sorry for the trouble! Try a quick reboot of your device+modem/router. If no change, call/chat us: https://t.co/6YdK7bvQN7.",FALSE
7721,@hulu_support Still having this issue!,FALSE
7722,⚠️  We're currently investigating reports of playback trouble and login issues with a very high priority. We'll update here accordingly.,FALSE
7723,"@118150 Oh no! Which device are you using to stream? If you try a quick reboot of the device+modem/router, any change?",FALSE
7724,World Series courtesy of @115940,FALSE
7725,https://t.co/KFh1TZhdSy,FALSE
7726,"@118151 On our base plan, ads help us offer new content, without the wait, while keeping our price down: https://t.co/9wRhgDZHOy.",FALSE
7727,@hulu_support @118151 And by showing ads of the show you’re already watching makes you keep watching that show you were already going to watch! #science,FALSE
7728,Why is @115940 showing commercials of a TV show while I'm watching it?,FALSE
7729,"@118153 Sorry for the delay! In this case, we kindly ask going through Spotify Support for further support.",FALSE
7730,@hulu_support care to chime in,FALSE
7731,@SpotifyCares What is this problem? How do I fix this?,FALSE
7732,"@SpotifyCares Hulu: ""We’re having trouble authorizing your account with Spotify. Please contact Spotify support to help resolve this issue.""",FALSE
7733,"@118154 Thanks for reaching out, Chris! Our app can be a bit more demanding than others. Let's see if these help: https://t.co/HQL1KwGgWo.",FALSE
7734,"@hulu_support Hey Hulu- No, those don’t help.  I have tried basic troubleshooting.  Your app shouldn’t require a hardware reboot or Ethernet anyway.",FALSE
7735,"@118154 Apologies for the delay. Are you still having trouble streaming on your ATV? If so, contact: https://t.co/6YdK7bvQN7 for help. ✅",FALSE
7736,"@hulu_support what’s up with Apple TV 4K support?  I’ve been getting this message for days, all other streaming apps are working great. https://t.co/Bpv3XDQFS0",FALSE
7737,@118155 We understand. Please send us a DM so we can further assist. -RW,TRUE
7738,@sprintcare I knew you would ge back to me via social media. You all have a refund you owe me &amp; ive been trying to solve my account issue w/ you all,FALSE
7739,"@118155 Hey Malika, this is not the kind of feedback we like to hear! Please send us a DM elaborating on the issue. We're here to help! -RW",TRUE
7740,Been calling sprint all week! Been on hold for a whole hour with @115714 today and still haven't resolved my issue! I'm calling @118156 💯,FALSE
7741,"@118157 Let's look into this. Please send us a Direct Message, so that we can further assist you. -RL https://t.co/rMApsV8PQY",TRUE
7742,"@115714 I’m being charged for the phone I returned, in YOUR envelope, via YOUR return service, plus late fees",FALSE
7743,"Thanks, @115714.
After leasing/RETURNING my phone, sent in a sprint pack, marked as DELIVERED, the warehouse has no record of receiving it",FALSE
7744,"@118158 Hey Azael, su Tweet realmente nos preocupa. Por favor envíenos un DM para poder asistirle. -  EH",TRUE
7745,@118159 por qué su señal es tan mediocre?,FALSE
7746,"@118160 We want to help you, in order for us to do so, you'll need to send us a Direct Message so we can better assist. -AG",TRUE
7747,@sprintcare WTF THEY JUST HUNG UP ON ME AGAIN!!!!,FALSE
7748,@118161 I apologize for the inconvenience. I will be glad to assist you. Can you DM me your Name and acct # or phone #? -JB,TRUE
7749,"@Ask_Spectrum I live in the Bronx, many channels such as Fox, TLC, NBC,#justtonameafew don't work what the reason? #areyoubetterthanfios 🤔",FALSE
7750,"@118162 Our apologies for the trouble, allow us to assist you from here. What issue are you having and does it impact all your TVs? ^JRA",TRUE
7751,@115722 Issues with my home cable. Second time calling this week - honestly the first time I’ve had a really bad experience with FIOS,FALSE
